Log Monthly Quantity Seized (kg),month_number,Border_Department,Ocean_department,Department_Antioquia,Department_Arauca,"Department_Archipiélago de San Andrés, Providencia y Santa Catalina",Department_Atlántico,Department_Bogotá D.C.,Department_Bolívar,Department_Boyacá,Department_Caldas,Department_Caquetá,Department_Casanare,Department_Cauca,Department_Cesar,Department_Chocó,Department_Cundinamarca,Department_Córdoba,Department_Guainía,Department_Guaviare,Department_Huila,Department_La Guajira,Department_Magdalena,Department_Meta,Department_Nariño,Department_Norte de Santander,Department_Putumayo,Department_Quindío,Department_Risaralda,Department_Santander,Department_Sucre,Department_Tolima,Department_Valle del Cauca,Department_Vaupés,Department_Vichada,Percent Population in Urban Areas,HDI,GDI,Mean International Wealth Index,Infant Deaths per 1000 Live Births,Mean Years Schooling,Log Gross National Income Per Capita in 1000 USD,Life Expectancy,Population Density_x,Number of Corruption Cases,Percent of Total Corruption Cases for That Year,Number of Homicides that Year,Gini Coefficient,% Poorest Household (IWI under 30),Current income (millions pesos),Tax income (millions pesos),Transfers from national entities (millions of pesos),Current expensives linked to institutional performance,Operating Expenses,Area km2,Rural population,Urban population,Total population,Distance to Bogota,Population Density_y,Urban to Rural Population Ratio,Percent Urban Population,Percent Rural Population,Historical Attacks on Population By FARC (1993-2008),Historical Attacks on Population by ELN (1993-2008),Historical Attacks on Population by AUC (1993-2008),Historical Antinarcotics Operations (1993-2008),Historical Dismantling Labs (1993-2008),Total acts of terrorism,Total acts against police,Total subversive actions,Total acts of extorsion,Hectares of coca,Hectores of coca erdaicted manually ,Presence of coca cultivation (dummy),Civilians hurt by mines,Civilians killed by mines,Public force members hurt by mines,Public force members killed by mines,Events of Abandoned property,Events of Acts of Terrorism,Events of Threats,Events of Confinement,Events of Sexual Crimes,Events of Forced Disappearances,Events of Displacement,Events of Homicide,Events of Personal Physical Injuries,Events of Personal Pyschological Injuries,Events of Mine Explosions,Events of Loss of Estate,Events of Kiddnapping,Events of Torture,Lagged_Log_Monthly_Quantity_Seized_1,Lagged_Log_Monthly_Quantity_Seized_2,Lagged_Log_Monthly_Quantity_Seized_3,Lagged_Log_Monthly_Quantity_Seized_4,Lagged_Log_Monthly_Quantity_Seized_5,Lagged_Log_Monthly_Quantity_Seized_6,Rolling_3M_Log_Monthly_Quantity,Rolling_6M_Log_Monthly_Quantity,Rolling_3M_Std_Log_Monthly_Quantity,Rolling_6M_Std_Log_Monthly_Quantity,Rolling_3M_Min_Log_Monthly_Quantity,Rolling_6M_Min_Log_Monthly_Quantity,Rolling_3M_Max_Log_Monthly_Quantity,Rolling_6M_Max_Log_Monthly_Quantity,Rolling_3M_Range_Log_Monthly_Quantity,Rolling_6M_Range_Log_Monthly_Quantity,EMA_3M_Log_Monthly_Quantity,EMA_6M_Log_Monthly_Quantity,Momentum_3_6,Cumulative_Log_Monthly_Quantity_Seized_Per_Year,season_Spring,season_Summer,season_Winter,Growth_Rate_Lag_1_2,Growth_Rate_Lag_2_3,Growth_Rate_Lag_1_3
5.220750341840946,34,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49794631865940703,0.1548216386095833,0.24274145422559018,-0.3144812019760991,-0.1438520355039089,0.16788806760473932,-0.13291324516448627,0.22893286351483763,-0.27767390867518343,0.785761636755271,1.2996121793144964,0.023230406220690336,-0.8382518981907923,-0.5724431109264944,0.04381442259194947,0.045362664563472134,0.9133496635216275,0.08050947988092402,0.08059114679931456,0.10013514436260293,0.9158971423097781,0.49611380694642543,0.6205126112411654,0.5339959527932396,-0.22968236712050671,-0.16397295336536963,0.7303230902839939,-0.7303230902839941,0.5503811827970067,0.9952244786805036,0.8235105162231855,0.42272516661036935,0.36297850341228166,0.1763231994445119,-0.2285109060234004,0.6248097059634471,0.39272577343601406,-0.18029012054258212,0.0028526102703951032,0.7386930670493608,-0.36249220398389753,-0.32965542399729403,-0.3896898427159557,2.9119530276450782,-0.2881252178432047,-0.21685520810778214,-0.009894175283980955,-0.15346207171924658,0.8352869077849413,-0.10317772711399929,0.5959729443377703,0.07585973930365573,-0.3463726506647603,1.2951786367296252,-0.15719317857481627,-0.12164618790478764,0.15678139132590185,1.3431969504954104,0.2645975827662354,0.9708776878659575,0.7807917914108244,1.3036577651601968,-0.4146102101555556,1.0621652149807435,0.7742645918726683,0.8012330218051434,-0.31343253074990135,0.3002486727665884,0.7998993005350201,0.2969204897875948,0.5389308152504172,0.6730038435992354,-0.28400403406888713,-0.16528917204490043,0.6706028556702952,0.851805474801532,-0.20190733969845312,1.747701708402654,-0.5619514869490164,-0.5773502691896258,-0.5619514869490164,-0.13598817341196023,-0.13566121391714817,-0.13595004091633045
5.848252158784893,35,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49794631865940703,0.1548216386095833,0.24274145422559018,-0.3144812019760991,-0.1438520355039089,0.16788806760473932,-0.13291324516448627,0.22893286351483763,-0.16158013749119662,0.785761636755271,1.2996121793144964,0.023230406220690336,0.4559922989534438,0.026346989109374615,0.04381442259194947,0.045362664563472134,0.9133496635216275,0.08050947988092402,0.08059114679931456,0.10013514436260293,0.9158971423097781,0.49611380694642543,0.6205126112411654,0.5339959527932396,-0.22968236712050671,-0.16397295336536963,0.7303230902839939,-0.7303230902839941,0.5503811827970067,0.9952244786805036,0.8235105162231855,0.42272516661036935,0.36297850341228166,0.1763231994445119,-0.2285109060234004,0.6248097059634471,0.39272577343601406,-0.18029012054258212,0.0028526102703951032,0.7386930670493608,-0.36249220398389753,-0.32965542399729403,-0.3896898427159557,2.9119530276450782,-0.2881252178432047,-0.21685520810778214,-0.009894175283980955,-0.15346207171924658,0.8352869077849413,-0.10317772711399929,0.5959729443377703,0.07585973930365573,-0.3463726506647603,1.2951786367296252,-0.15719317857481627,-0.12164618790478764,0.15678139132590185,1.3431969504954104,0.4982807218753443,0.2678567858757563,0.9754572374239174,0.779777529411327,1.3041201072830892,-0.4140614012973402,0.6688636764251716,0.689454876705289,-0.3269506843613317,0.2023940367093092,0.7998993005350201,0.2969204897875948,0.5389308152504172,0.6730038435992354,-0.28400403406888713,-0.16528917204490043,0.6247911454704534,0.7831017393229142,-0.04775916026282891,1.9887523972999153,-0.5619514869490164,-0.5773502691896258,1.7795130420052185,-0.13598817334255267,-0.13566121397897754,-0.1359500409103973
8.681660132307183,36,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50827241602184,0.2930851716826554,0.4071149423810866,-0.16033138271762656,-0.3394880659626833,0.23198545491693623,0.020805157375183132,0.5112960714214362,-0.3343460787915757,1.3733468171976897,0.906734138246628,0.023230406220690336,-0.8382518981907923,-0.5474162801200416,0.08579874588285476,0.08982957742976717,0.9859154136889214,0.15980228212543818,0.15556926814066638,0.10013514436260293,0.9210050481283544,0.5116154387843693,0.6361910291388623,0.5339959527932396,-0.22859955804261842,-0.16341827954684987,0.7421191529708374,-0.7421191529708375,0.5503811827970067,0.9952244786805036,0.8235105162231855,0.42272516661036935,0.36297850341228166,-0.2165075771546321,-0.2285109060234004,0.6248097059634471,0.23032529070138696,-0.24983383209502177,0.1899374473381054,0.7386930670493608,-0.17461341127981997,0.6665560221483747,-0.3896898427159557,-0.3031626778906687,-0.2881252178432047,-0.20930505711202152,-0.11424823052252588,-0.15346207171924658,0.6198079839738022,-0.23910952542773845,0.30332519069269914,-0.3500508504263314,-0.0485987981947842,0.43450817736438896,-0.08728246573156913,-0.05612224763125477,0.15678139132590185,-0.3665207271439346,0.7183410422853368,0.502142337223016,0.2712708467038961,0.9745630853721153,0.7797138238166815,1.3081456278912977,0.5735592444114991,0.9194556292698456,-0.6750474412629757,-0.590349274545488,0.7998993005350201,1.1611690689004257,0.27688666026635284,0.6730038435992354,-0.6415717171554856,-0.16528917204490043,0.7292711505995617,0.8107516252147047,-0.05004488898922069,2.2587758842347245,-0.5619514869490164,-0.5773502691896258,1.7795130420052185,-0.13598817334656813,-0.13566121390871072,-0.13595004083360573
7.484078713620137,37,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50827241602184,0.2930851716826554,0.4071149423810866,-0.16033138271762656,-0.3394880659626833,0.23198545491693623,0.020805157375183132,0.5112960714214362,-0.3267958389758426,1.3733468171976897,0.906734138246628,0.023230406220690336,-0.8382518981907923,-0.3870591790268445,0.08579874588285476,0.08982957742976717,0.9859154136889214,0.15980228212543818,0.15556926814066638,0.10013514436260293,0.9210050481283544,0.5116154387843693,0.6361910291388623,0.5339959527932396,-0.22859955804261842,-0.16341827954684987,0.7421191529708374,-0.7421191529708375,0.5503811827970067,0.9952244786805036,0.8235105162231855,0.42272516661036935,0.36297850341228166,-0.2165075771546321,-0.2285109060234004,0.6248097059634471,0.23032529070138696,-0.24983383209502177,0.1899374473381054,0.7386930670493608,-0.17461341127981997,0.6665560221483747,-0.3896898427159557,-0.3031626778906687,-0.2881252178432047,-0.20930505711202152,-0.11424823052252588,-0.15346207171924658,0.6198079839738022,-0.23910952542773845,0.30332519069269914,-0.3500508504263314,-0.0485987981947842,0.43450817736438896,-0.08728246573156913,-0.05612224763125477,0.15678139132590185,-0.3665207271439346,1.7119965978058083,0.7227699515792119,0.5059448035294025,0.2699422067021812,0.9746949712316425,0.7826785558479974,1.1309749382122685,1.0043941533335394,0.4476565113992586,-0.12801540904878586,1.0648452920071911,1.1611690689004257,1.3290621088498706,1.1538562610415533,0.4565081064870328,0.09054817956295452,1.3567064790434182,1.176939336182949,0.9815893863787114,-0.769105645815139,-0.5619514869490164,-0.5773502691896258,1.7795130420052185,-0.13598817329055335,-0.13566121391277589,-0.13595004077393277
7.725925886853959,38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50827241602184,0.2930851716826554,0.4071149423810866,-0.16033138271762656,-0.3394880659626833,0.23198545491693623,0.020805157375183132,0.5112960714214362,3.3365005461150545,1.3733468171976897,0.906734138246628,0.023230406220690336,-0.2630322550155761,-0.4825319039551642,0.08579874588285476,0.08982957742976717,0.9859154136889214,0.15980228212543818,0.15556926814066638,0.10013514436260293,0.9210050481283544,0.5116154387843693,0.6361910291388623,0.5339959527932396,-0.22859955804261842,-0.16341827954684987,0.7421191529708374,-0.7421191529708375,0.5503811827970067,0.9952244786805036,0.8235105162231855,0.42272516661036935,0.36297850341228166,-0.2165075771546321,-0.2285109060234004,0.6248097059634471,0.23032529070138696,-0.24983383209502177,0.1899374473381054,0.7386930670493608,-0.17461341127981997,0.6665560221483747,-0.3896898427159557,-0.3031626778906687,-0.2881252178432047,-0.20930505711202152,-0.11424823052252588,-0.15346207171924658,0.6198079839738022,-0.23910952542773845,0.30332519069269914,-0.3500508504263314,-0.0485987981947842,0.43450817736438896,-0.08728246573156913,-0.05612224763125477,0.15678139132590185,-0.3665207271439346,1.2920135099530667,1.7189870537711045,0.7269381808341697,0.50476095900761,0.2693665564119164,0.9780541183956682,1.4366536820565612,1.109896401729063,0.05222179217882775,-0.01671684710919329,1.3143459620041238,1.1611690689004257,1.3290621088498706,1.1538562610415533,0.13854420068163814,-0.21377507845167992,1.427309406232835,1.2920749749952172,-0.5868356307742733,-0.4235533378985497,1.7795130420052185,-0.5773502691896258,-0.5619514869490164,-0.13598817338626001,-0.13566121385606766,-0.13595004083429496
4.7332027376602905,39,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50827241602184,0.2930851716826554,0.4071149423810866,-0.16033138271762656,-0.3394880659626833,0.23198545491693623,0.020805157375183132,0.5112960714214362,-0.22593088853122348,1.3733468171976897,0.906734138246628,0.023230406220690336,-0.9820568089845962,-0.5742969502454909,0.08579874588285476,0.08982957742976717,0.9859154136889214,0.15980228212543818,0.15556926814066638,0.10013514436260293,0.9210050481283544,0.5116154387843693,0.6361910291388623,0.5339959527932396,-0.22859955804261842,-0.16341827954684987,0.7421191529708374,-0.7421191529708375,0.5503811827970067,0.9952244786805036,0.8235105162231855,0.42272516661036935,0.36297850341228166,-0.2165075771546321,-0.2285109060234004,0.6248097059634471,0.23032529070138696,-0.24983383209502177,0.1899374473381054,0.7386930670493608,-0.17461341127981997,0.6665560221483747,-0.3896898427159557,-0.3031626778906687,-0.2881252178432047,-0.20930505711202152,-0.11424823052252588,-0.15346207171924658,0.6198079839738022,-0.23910952542773845,0.30332519069269914,-0.3500508504263314,-0.0485987981947842,0.43450817736438896,-0.08728246573156913,-0.05612224763125477,0.15678139132590185,-0.3665207271439346,1.3768275535064096,1.2979212906645834,1.7248068410405848,0.7258906907786304,0.504421098999658,0.2712989389680644,1.6902469978573926,1.1932797361163163,-0.6879550632896375,0.09635150884390549,1.9647661048777911,1.1611690689004257,1.3290621088498706,1.1538562610415533,-0.6903518862313008,-1.0071115330595646,1.5117069989134955,1.4038851147702693,-1.262962117485755,-0.06683454549243202,1.7795130420052185,-0.5773502691896258,-0.5619514869490164,-0.1359881733600806,-0.13566121395295913,-0.1359500408956962
7.554608227939866,40,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50827241602184,0.2930851716826554,0.4071149423810866,-0.16033138271762656,-0.3394880659626833,0.23198545491693623,0.020805157375183132,0.5112960714214362,-0.3276187120307549,1.3733468171976897,0.906734138246628,0.023230406220690336,-0.11922734422177217,-0.4009629739193183,0.08579874588285476,0.08982957742976717,0.9859154136889214,0.15980228212543818,0.15556926814066638,0.10013514436260293,0.9210050481283544,0.5116154387843693,0.6361910291388623,0.5339959527932396,-0.22859955804261842,-0.16341827954684987,0.7421191529708374,-0.7421191529708375,0.5503811827970067,0.9952244786805036,0.8235105162231855,0.42272516661036935,0.36297850341228166,-0.2165075771546321,-0.2285109060234004,0.6248097059634471,0.23032529070138696,-0.24983383209502177,0.1899374473381054,0.7386930670493608,-0.17461341127981997,0.6665560221483747,-0.3896898427159557,-0.3031626778906687,-0.2881252178432047,-0.20930505711202152,-0.11424823052252588,-0.15346207171924658,0.6198079839738022,-0.23910952542773845,0.30332519069269914,-0.3500508504263314,-0.0485987981947842,0.43450817736438896,-0.08728246573156913,-0.05612224763125477,0.15678139132590185,-0.3665207271439346,0.32730132533169526,1.3829539765127807,1.3030430227268508,1.7243750429583198,0.7257728753960339,0.5068289586459652,1.1569794828261617,1.2060005009420458,0.2774383882647331,0.04542981589745519,0.8709917435172445,1.240864249329603,0.974153773081236,1.1538562610415533,0.21927141794652347,0.3269970173752287,0.9463687292353862,1.1178324100278583,-1.8368144186620714,0.15170526313612906,1.7795130420052185,-0.5773502691896258,-0.5619514869490164,-0.135988173424611,-0.13566121392645564,-0.13595004093625412
6.420963514290692,41,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50827241602184,0.2930851716826554,0.4071149423810866,-0.16033138271762656,-0.3394880659626833,0.23198545491693623,0.020805157375183132,0.5112960714214362,-0.32631180212658834,1.3733468171976897,0.906734138246628,0.023230406220690336,-0.2630322550155761,-0.3212478832024689,0.08579874588285476,0.08982957742976717,0.9859154136889214,0.15980228212543818,0.15556926814066638,0.10013514436260293,0.9210050481283544,0.5116154387843693,0.6361910291388623,0.5339959527932396,-0.22859955804261842,-0.16341827954684987,0.7421191529708374,-0.7421191529708375,0.5503811827970067,0.9952244786805036,0.8235105162231855,0.42272516661036935,0.36297850341228166,-0.2165075771546321,-0.2285109060234004,0.6248097059634471,0.23032529070138696,-0.24983383209502177,0.1899374473381054,0.7386930670493608,-0.17461341127981997,0.6665560221483747,-0.3896898427159557,-0.3031626778906687,-0.2881252178432047,-0.20930505711202152,-0.11424823052252588,-0.15346207171924658,0.6198079839738022,-0.23910952542773845,0.30332519069269914,-0.3500508504263314,-0.0485987981947842,0.43450817736438896,-0.08728246573156913,-0.05612224763125477,0.15678139132590185,-0.3665207271439346,1.3167476973298453,0.33072217254632064,1.3882166782627798,1.302350993405838,1.725259843018374,0.728628493666292,1.1665050000290658,1.3720436346754687,0.29445491172284005,-0.1063968966961214,0.8709917435172445,1.240864249329603,0.974153773081236,1.1538562610415533,0.21927141794652347,0.3269970173752287,1.2364583589598372,1.2584793110556631,-0.04290467529687401,0.5005140355264369,-0.5619514869490164,1.7320508075688774,-0.5619514869490164,-0.13598817327339346,-0.1356612139917849,-0.13595004088184826
6.749248290874218,42,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50827241602184,0.2930851716826554,0.4071149423810866,-0.16033138271762656,-0.3394880659626833,0.23198545491693623,0.020805157375183132,0.5112960714214362,-0.33439123113352426,1.3733468171976897,0.906734138246628,0.023230406220690336,1.3188217637162678,0.9718050417975878,0.08579874588285476,0.08982957742976717,0.9859154136889214,0.15980228212543818,0.15556926814066638,0.10013514436260293,0.9210050481283544,0.5116154387843693,0.6361910291388623,0.5339959527932396,-0.22859955804261842,-0.16341827954684987,0.7421191529708374,-0.7421191529708375,0.5503811827970067,0.9952244786805036,0.8235105162231855,0.42272516661036935,0.36297850341228166,-0.2165075771546321,-0.2285109060234004,0.6248097059634471,0.23032529070138696,-0.24983383209502177,0.1899374473381054,0.7386930670493608,-0.17461341127981997,0.6665560221483747,-0.3896898427159557,-0.3031626778906687,-0.2881252178432047,-0.20930505711202152,-0.11424823052252588,-0.15346207171924658,0.6198079839738022,-0.23910952542773845,0.30332519069269914,-0.3500508504263314,-0.0485987981947842,0.43450817736438896,-0.08728246573156913,-0.05612224763125477,0.15678139132590185,-0.3665207271439346,0.9191867466194572,1.3227192403531545,0.3342404534615914,1.387577201685569,1.302812023350389,1.7301372607815717,0.9902604639807527,1.4127893839172327,0.04978412155816097,-0.19328003331260316,0.8709917435172445,1.240864249329603,0.9105356015003421,1.1538562610415533,0.13246237534158803,0.3269970173752287,1.1513678927075042,1.2203318445580027,0.4441956619036591,0.7969805541606473,-0.5619514869490164,1.7320508075688774,-0.5619514869490164,-0.13598817338812302,-0.13566121383869534,-0.13595004082218684
3.7729678132462228,43,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50827241602184,0.2930851716826554,0.4071149423810866,-0.16033138271762656,-0.3394880659626833,0.23198545491693623,0.020805157375183132,0.5112960714214362,-0.30267119469799564,1.3733468171976897,0.906734138246628,0.023230406220690336,1.7502364960976797,2.1397238127653826,0.08579874588285476,0.08982957742976717,0.9859154136889214,0.15980228212543818,0.15556926814066638,0.10013514436260293,0.9210050481283544,0.5116154387843693,0.6361910291388623,0.5339959527932396,-0.22859955804261842,-0.16341827954684987,0.7421191529708374,-0.7421191529708375,0.5503811827970067,0.9952244786805036,0.8235105162231855,0.42272516661036935,0.36297850341228166,-0.2165075771546321,-0.2285109060234004,0.6248097059634471,0.23032529070138696,-0.24983383209502177,0.1899374473381054,0.7386930670493608,-0.17461341127981997,0.6665560221483747,-0.3896898427159557,-0.3031626778906687,-0.2881252178432047,-0.20930505711202152,-0.11424823052252588,-0.15346207171924658,0.6198079839738022,-0.23910952542773845,0.30332519069269914,-0.3500508504263314,-0.0485987981947842,0.43450817736438896,-0.08728246573156913,-0.05612224763125477,0.15678139132590185,-0.3665207271439346,1.0343138285975269,0.9241334164617919,1.327882083185817,0.33295066614960117,1.3881238104500118,1.306834897917661,1.2625418880654358,1.2753072691208458,-0.7348076139968877,-0.47281291351872085,1.5420614252189697,1.240864249329603,0.9105356015003421,0.768918287937757,-0.7227495047070177,-0.9550343583806424,1.1754660342074907,1.2332226861969495,1.1511748326246403,1.1086045245725726,-0.5619514869490164,1.7320508075688774,-0.5619514869490164,-0.135988173357188,-0.1356612139548452,-0.13595004089514784
8.36403665060233,44,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50827241602184,0.2930851716826554,0.4071149423810866,-0.16033138271762656,-0.3394880659626833,0.23198545491693623,0.020805157375183132,0.5112960714214362,-0.3255479234803066,1.3733468171976897,0.906734138246628,0.023230406220690336,-0.40683716580938023,-0.42506288506627277,0.08579874588285476,0.08982957742976717,0.9859154136889214,0.15980228212543818,0.15556926814066638,0.10013514436260293,0.9210050481283544,0.5116154387843693,0.6361910291388623,0.5339959527932396,-0.22859955804261842,-0.16341827954684987,0.7421191529708374,-0.7421191529708375,0.5503811827970067,0.9952244786805036,0.8235105162231855,0.42272516661036935,0.36297850341228166,-0.2165075771546321,-0.2285109060234004,0.6248097059634471,0.23032529070138696,-0.24983383209502177,0.1899374473381054,0.7386930670493608,-0.17461341127981997,0.6665560221483747,-0.3896898427159557,-0.3031626778906687,-0.2881252178432047,-0.20930505711202152,-0.11424823052252588,-0.15346207171924658,0.6198079839738022,-0.23910952542773845,0.30332519069269914,-0.3500508504263314,-0.0485987981947842,0.43450817736438896,-0.08728246573156913,-0.05612224763125477,0.15678139132590185,-0.3665207271439346,-0.009446074324520383,1.039557284777937,0.9286354719916924,1.327205379739599,0.3324382850075426,1.3923192568801368,0.751804203667629,1.0112789890783347,0.24876002699408176,0.06104280553085844,0.4891932362833364,0.812865159057732,0.6114682024629065,0.768918287937757,0.21093968737344057,0.3291797382019388,0.5833159796514036,0.8785237679690528,-0.17375808917678373,1.2828086965823555,-0.5619514869490164,-0.5773502691896258,-0.5619514869490164,-0.13598817343285552,-0.13566121392352723,-0.13595004094331653
6.183705493682376,45,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50827241602184,0.2930851716826554,0.4071149423810866,-0.16033138271762656,-0.3394880659626833,0.23198545491693623,0.020805157375183132,0.5112960714214362,-0.3246131931587794,1.3733468171976897,0.906734138246628,0.023230406220690336,-0.2630322550155761,-0.2545096677185949,0.08579874588285476,0.08982957742976717,0.9859154136889214,0.15980228212543818,0.15556926814066638,0.10013514436260293,0.9210050481283544,0.5116154387843693,0.6361910291388623,0.5339959527932396,-0.22859955804261842,-0.16341827954684987,0.7421191529708374,-0.7421191529708375,0.5503811827970067,0.9952244786805036,0.8235105162231855,0.42272516661036935,0.36297850341228166,-0.2165075771546321,-0.2285109060234004,0.6248097059634471,0.23032529070138696,-0.24983383209502177,0.1899374473381054,0.7386930670493608,-0.17461341127981997,0.6665560221483747,-0.3896898427159557,-0.3031626778906687,-0.2881252178432047,-0.20930505711202152,-0.11424823052252588,-0.15346207171924658,0.6198079839738022,-0.23910952542773845,0.30332519069269914,-0.3500508504263314,-0.0485987981947842,0.43450817736438896,-0.08728246573156913,-0.05612224763125477,0.15678139132590185,-0.3665207271439346,1.6006083543516048,-0.006893328914294617,1.0442506933917841,0.9277124305817004,1.327691366902059,0.3344982514072266,1.0142301790193298,1.0566776020414017,0.9026315991404467,0.22480962898928467,0.4891932362833364,0.812865159057732,1.2111138174402103,1.0259280845225076,1.0291754279627015,0.6386480797341794,1.2192498126274485,1.1865125228194888,0.6819488832128919,1.6689901196685037,-0.5619514869490164,-0.5773502691896258,-0.5619514869490164,-0.1359881731779463,-0.13566121400013148,-0.13595004084066784
5.11477306250326,46,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50827241602184,0.2930851716826554,0.4071149423810866,-0.16033138271762656,-0.3394880659626833,0.23198545491693623,0.020805157375183132,0.5112960714214362,-0.2772835783998547,1.3733468171976897,0.906734138246628,0.023230406220690336,0.024577566572031775,-0.3184671242239741,0.08579874588285476,0.08982957742976717,0.9859154136889214,0.15980228212543818,0.15556926814066638,0.10013514436260293,0.9210050481283544,0.5116154387843693,0.6361910291388623,0.5339959527932396,-0.22859955804261842,-0.16341827954684987,0.7421191529708374,-0.7421191529708375,0.5503811827970067,0.9952244786805036,0.8235105162231855,0.42272516661036935,0.36297850341228166,-0.2165075771546321,-0.2285109060234004,0.6248097059634471,0.23032529070138696,-0.24983383209502177,0.1899374473381054,0.7386930670493608,-0.17461341127981997,0.6665560221483747,-0.3896898427159557,-0.3031626778906687,-0.2881252178432047,-0.20930505711202152,-0.11424823052252588,-0.15346207171924658,0.6198079839738022,-0.23910952542773845,0.30332519069269914,-0.3500508504263314,-0.0485987981947842,0.43450817736438896,-0.08728246573156913,-0.05612224763125477,0.15678139132590185,-0.3665207271439346,0.8359820854932398,1.6073116623382373,-0.0039347569078926475,1.0433989873855813,0.9277972719483534,1.3317645683328188,0.9378495645263946,1.159874126788438,0.8722023364837119,0.0349275792553954,0.4891932362833364,0.812865159057732,1.2111138174402103,1.0259280845225076,1.0291754279627015,0.6386480797341794,1.094599110315471,1.1399177088834085,-0.03955787342838599,1.9545020425895874,-0.5619514869490164,-0.5773502691896258,-0.5619514869490164,-0.13598817340513208,-0.13566121374206658,-0.13595004077770764
6.514041354465552,47,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50827241602184,0.2930851716826554,0.4071149423810866,-0.16033138271762656,-0.3394880659626833,0.23198545491693623,0.020805157375183132,0.5112960714214362,-0.1604006152144163,1.3733468171976897,0.906734138246628,0.023230406220690336,-0.5506420766031842,-0.4936549398691432,0.08579874588285476,0.08982957742976717,0.9859154136889214,0.15980228212543818,0.15556926814066638,0.10013514436260293,0.9210050481283544,0.5116154387843693,0.6361910291388623,0.5339959527932396,-0.22859955804261842,-0.16341827954684987,0.7421191529708374,-0.7421191529708375,0.5503811827970067,0.9952244786805036,0.8235105162231855,0.42272516661036935,0.36297850341228166,-0.2165075771546321,-0.2285109060234004,0.6248097059634471,0.23032529070138696,-0.24983383209502177,0.1899374473381054,0.7386930670493608,-0.17461341127981997,0.6665560221483747,-0.3896898427159557,-0.3031626778906687,-0.2881252178432047,-0.20930505711202152,-0.11424823052252588,-0.15346207171924658,0.6198079839738022,-0.23910952542773845,0.30332519069269914,-0.3500508504263314,-0.0485987981947842,0.43450817736438896,-0.08728246573156913,-0.05612224763125477,0.15678139132590185,-0.3665207271439346,0.46111526128622565,0.8407142618709424,1.6129463108590052,-0.005433200700327714,1.0435999939461158,0.931061552698206,1.1190699955476975,0.9862912025345283,0.2714068625800047,0.023877131961046964,1.0227077212699787,0.812865159057732,1.2111138174402103,1.0259280845225076,0.34926402951959573,-0.01209512777356313,0.8152753798788962,0.975938462518976,0.5339067431359101,2.1906595850003994,-0.5619514869490164,-0.5773502691896258,1.7795130420052185,-0.13598817339162922,-0.13566121397206485,-0.13595004093954893
